192.168.169.59:2017-03-13T16:15:05Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:15:04" [deviceTime]="Mar 13 2017 16:15:04" [msg]="Network connection detected:UtcTime: 2017-03-13 16:15:03.066ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36046DestinationPortName: "
192.168.169.59:2017-03-15T06:05:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:05:09" [deviceTime]="Mar 15 2017 06:05:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:05:08.225ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50306SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:11:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:11:09" [deviceTime]="Mar 15 2017 06:11:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:11:08.338ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50351SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:17:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:17:09" [deviceTime]="Mar 15 2017 06:17:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:17:08.431ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50386SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:23:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:23:09" [deviceTime]="Mar 15 2017 06:23:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:23:08.508ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50415SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:29:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:29:09" [deviceTime]="Mar 15 2017 06:29:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:29:08.621ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50457SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:35:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:35:09" [deviceTime]="Mar 15 2017 06:35:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:35:08.729ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50488SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:41:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:41:09" [deviceTime]="Mar 15 2017 06:41:09" [msg]="Network connection detected:UtcTime: 2017-03-15 06:41:08.824ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50513SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:47:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:47:10" [deviceTime]="Mar 15 2017 06:47:10" [msg]="Network connection detected:UtcTime: 2017-03-15 06:47:08.919ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50546SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:53:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:53:10" [deviceTime]="Mar 15 2017 06:53:10" [msg]="Network connection detected:UtcTime: 2017-03-15 06:53:09.044ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50572SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T06:59:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 06:59:10" [deviceTime]="Mar 15 2017 06:59:10" [msg]="Network connection detected:UtcTime: 2017-03-15 06:59:09.138ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50610SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:05:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:05:10" [deviceTime]="Mar 15 2017 07:05:10" [msg]="Network connection detected:UtcTime: 2017-03-15 07:05:09.234ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50661SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:11:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:11:10" [deviceTime]="Mar 15 2017 07:11:10" [msg]="Network connection detected:UtcTime: 2017-03-15 07:11:09.312ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50706SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:17:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:17:10" [deviceTime]="Mar 15 2017 07:17:10" [msg]="Network connection detected:UtcTime: 2017-03-15 07:17:09.454ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50759SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:23:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:23:10" [deviceTime]="Mar 15 2017 07:23:10" [msg]="Network connection detected:UtcTime: 2017-03-15 07:23:09.579ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50791SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:29:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:29:10" [deviceTime]="Mar 15 2017 07:29:10" [msg]="Network connection detected:UtcTime: 2017-03-15 07:29:09.673ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50817SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:35:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:35:11" [deviceTime]="Mar 15 2017 07:35:11" [msg]="Network connection detected:UtcTime: 2017-03-15 07:35:09.785ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50870SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:41:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:41:11" [deviceTime]="Mar 15 2017 07:41:11" [msg]="Network connection detected:UtcTime: 2017-03-15 07:41:09.878ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50899SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:47:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:47:11" [deviceTime]="Mar 15 2017 07:47:11" [msg]="Network connection detected:UtcTime: 2017-03-15 07:47:09.974ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50924SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:53:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:53:11" [deviceTime]="Mar 15 2017 07:53:11" [msg]="Network connection detected:UtcTime: 2017-03-15 07:53:10.052ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50958SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T07:59:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 07:59:11" [deviceTime]="Mar 15 2017 07:59:11" [msg]="Network connection detected:UtcTime: 2017-03-15 07:59:10.163ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 50988SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-15T08:05:12Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 15 2017 08:05:11" [deviceTime]="Mar 15 2017 08:05:11" [msg]="Network connection detected:UtcTime: 2017-03-15 08:05:10.272ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 51035SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
